gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
SPTLC3,1.3029558289503364e-4,0.45309983033940093,0.313,0.144,1
PRMT9,1.303595190733023e-4,0.6843516458669789,0.293,0.133,1
ZGRF1,1.3067911723462324e-4,0.7019364611436805,0.348,0.172,1
ABT1,1.3117111682107543e-4,0.5565955355578049,0.371,0.183,1
NREP,1.315732060209284e-4,0.6918709678175974,0.346,0.178,1
BCL7A,1.3200262576692996e-4,0.5677600193003594,0.258,0.106,1
RANGRF,1.321038270865865e-4,0.6133064057664503,0.322,0.15,1
USP3,1.32228949734779e-4,0.37627361240311513,0.742,0.522,1
GALNT4,1.327827879549241e-4,0.46934940969429506,0.567,0.339,1
ACVR1,1.3313194264601198e-4,0.6813846050651047,0.363,0.183,1
GPHN,1.3314159454517178e-4,0.7274817995946108,0.28,0.122,1
ERI1,1.3402913503205512e-4,0.625370453274894,0.384,0.2,1
TIMM10B,1.341249634368968e-4,0.353002307523046,0.699,0.456,1
SARS2,1.3460811702688803e-4,0.5260486032227933,0.303,0.139,1
POLM,1.3470154509353632e-4,0.3876712078869865,0.548,0.317,1
ZNRD2,1.351627395027362e-4,0.48996058279289484,0.555,0.333,1
UBN2,1.3549063029781074e-4,0.501194293103778,0.379,0.189,1
MNS1,1.3552520854087896e-4,1.439658253459894,0.148,0.039,1
TMEM223,1.3664772392046266e-4,0.5253952099987564,0.301,0.133,1
CPSF3,1.3682869853962897e-4,0.5425888261863359,0.528,0.3,1
PPIL3,1.3686419865632516e-4,0.49799240785859267,0.326,0.15,1
DCAF7,1.3724596493399363e-4,0.3970015520911517,0.751,0.544,1
SAPCD1,1.3754028731895155e-4,0.4409438441138367,0.315,0.15,1
REXO4,1.3782222558169648e-4,0.5215400016658306,0.48,0.267,1
FAM76B,1.3855903261215008e-4,0.5323998014921649,0.416,0.222,1
ZBTB33,1.3880136110350162e-4,0.3487641334948075,0.499,0.267,1
ALDH4A1,1.3923085774439136e-4,1.6643905154088898,0.146,0.039,1
MBNL2,1.4050302478118323e-4,0.39935833293045353,0.52,0.294,1
RPA4,1.4136584395857006e-4,0.7869141563650035,0.198,0.067,1
GFM2,1.4172835305940854e-4,0.45173162312329795,0.538,0.322,1
C1QTNF1,1.4247038766498573e-4,0.7263446282598178,0.315,0.15,1
EYA3,1.428860196551673e-4,0.4398946995322965,0.581,0.344,1
RIOK2,1.4289936979959615e-4,0.5181027068009125,0.342,0.167,1
PRPS1,1.4314504332869234e-4,0.43875040002914156,0.241,0.094,1
RCC1L,1.432149158171451e-4,0.48379838604481207,0.41,0.211,1
GALNT1,1.4335367140696562e-4,0.47613283856526445,0.563,0.333,1
DDX1,1.4466515618023678e-4,0.5443700905221869,0.569,0.361,1
IZUMO4,1.4478047911750026e-4,0.8703175879702134,0.186,0.061,1
EPB41,1.4515338751500652e-4,0.5132253438684993,0.419,0.222,1
SLC27A4,1.47067107734084e-4,0.34724762928921055,0.579,0.344,1
PPME1,1.4752537211691044e-4,0.4266560950110003,0.435,0.239,1
DOHH,1.4799897700137364e-4,0.5599215103240738,0.423,0.228,1
XRCC5,1.4800576497402959e-4,0.5563019945369836,0.318,0.15,1
RHBDD3,1.4807419946432341e-4,0.6358636902062038,0.326,0.156,1
TIMM17B,1.4815365676469172e-4,0.5357684972297891,0.394,0.211,1
MORC2,1.488969413313015e-4,0.4090655373226937,0.462,0.239,1
HAUS6,1.4897859175521205e-4,0.5224942477412999,0.249,0.1,1
CDKN2AIPNL,1.494755384649998e-4,0.5027836466856183,0.487,0.267,1
CRY1,1.4982729923632235e-4,0.5840986372606252,0.369,0.183,1
ZNF782,1.5001523282725593e-4,0.4217414725917463,0.299,0.139,1
CAD,1.5017261517866152e-4,0.5676379960545848,0.305,0.139,1
NPW,1.5036152566732613e-4,1.263929621572062,0.167,0.05,1
SGO2,1.507904899934065e-4,1.588312162284129,0.155,0.044,1
CBX8,1.5107910279366739e-4,0.6944582816708118,0.307,0.144,1
XYLB,1.5186862826374993e-4,0.682480954935256,0.276,0.122,1
SLC38A5,1.520761998065036e-4,0.8836898110270122,0.194,0.067,1
FAM83B,1.5240526264248173e-4,0.40708491847027184,0.493,0.272,1
NUP160,1.5259700489216505e-4,0.413374642677524,0.627,0.417,1
FBXW9,1.5265909937563723e-4,0.575091761618741,0.344,0.167,1
WDR61,1.5472192932427189e-4,0.37965676606694476,0.433,0.222,1
NUDCD2,1.5477566002655745e-4,0.6331387051478488,0.472,0.272,1
TXNL4B,1.547966999333224e-4,0.42150201356337313,0.394,0.2,1
ZNF33B,1.5481841142379033e-4,0.5320096777107572,0.328,0.156,1
CBLL1,1.549061859552616e-4,0.4509102622226777,0.431,0.222,1
DHX57,1.5752887728272724e-4,0.6487857565322663,0.357,0.183,1
MIS12,1.5792232495496548e-4,0.6008533000849363,0.449,0.256,1
SCMH1,1.584639575640803e-4,0.6708903873190977,0.388,0.211,1
NPIPB15,1.58626674382877e-4,0.8654595795299698,0.196,0.067,1
POGLUT2,1.586869046646339e-4,1.4199776976802627,0.13,0.028,1
ACTR5,1.5971004955360455e-4,0.5541891741148932,0.324,0.15,1
RMND1,1.597649133785463e-4,0.4906886845773305,0.48,0.261,1
SCNM1,1.5977339680669792e-4,0.447845721384172,0.447,0.244,1
YRDC,1.600215539081035e-4,0.570118796630831,0.375,0.194,1
BLVRB,1.602719072770366e-4,0.3246562761261087,0.711,0.478,1
CANX,1.6040904811416313e-4,0.6431929723764852,0.468,0.289,1
MFSD2A,1.6107393303958358e-4,1.2166097241748663,0.148,0.039,1
GCAT,1.612437593383738e-4,0.5927995092695886,0.34,0.161,1
USP40,1.6150806943723888e-4,0.5101731556675134,0.621,0.4,1
RWDD2B,1.6171240546763695e-4,0.7199796787113844,0.212,0.078,1
CPNE3,1.6209205036998286e-4,0.3831982382440092,0.598,0.383,1
MTRR,1.6363550005265047e-4,0.5821799790241011,0.32,0.15,1
EXD2,1.6401263365048297e-4,0.4720613283169848,0.421,0.222,1
LRP5,1.6403937682662423e-4,0.3157886912157556,0.79,0.589,1
HOOK1,1.6421220860864284e-4,0.4687506270784997,0.629,0.417,1
DDX24,1.6484974548472566e-4,0.39214766560387987,0.689,0.444,1
METTL2A,1.6591825314650867e-4,0.33331825271686955,0.503,0.278,1
HTRA2,1.6731374352906597e-4,0.4393258034711085,0.396,0.206,1
RTKN2,1.6737436311403927e-4,0.8587100453460477,0.239,0.1,1
ACAD11,1.674359180692847e-4,0.6550807557060581,0.381,0.2,1
ZNF514,1.6812997779661778e-4,0.4135774277837112,0.386,0.194,1
THNSL2,1.688026646406105e-4,0.5307443453451202,0.357,0.178,1
PAPSS1,1.6889091733061153e-4,0.4090540492507093,0.437,0.228,1
EIF4H,1.7011571864414295e-4,0.36668036350614686,0.858,0.722,1
BRCA2,1.701623996370368e-4,0.773419068839067,0.272,0.122,1
SURF2,1.7026565583434287e-4,0.5502220729668585,0.334,0.167,1
AARS2,1.7041288606882402e-4,0.4421584487000244,0.518,0.306,1
LRRC20,1.705160049820527e-4,0.6233510442315566,0.186,0.061,1
CASTOR2,1.7054642460998147e-4,1.2090390025223967,0.157,0.044,1
KCTD16,1.7162235825552718e-4,1.5469630456727943,0.146,0.039,1
APMAP,1.7163473377741593e-4,0.48140039633735265,0.625,0.389,1
BICD1,1.7283503231988704e-4,0.700823120718391,0.34,0.172,1
MTIF2,1.7321315860228278e-4,0.3955704843788728,0.687,0.45,1
SBNO1,1.7333314531758413e-4,0.4600773929078221,0.643,0.4,1
MORC4,1.7566303734708734e-4,0.6836878075425474,0.227,0.089,1
KLHDC9,1.7690150652143922e-4,0.814246187687669,0.274,0.122,1
RBM42,1.7747747824307909e-4,0.44398862358604346,0.637,0.406,1
PPP1R37,1.777410193163956e-4,0.32944911370608354,0.699,0.444,1
RHEB,1.7827392664228266e-4,0.4532254414680399,0.406,0.211,1
ZNF205,1.791263838117664e-4,0.3905707448782787,0.478,0.261,1
LPAR2,1.796165658527687e-4,0.5149721153628466,0.363,0.183,1
RAD21,1.8025576079086855e-4,0.5764200101648971,0.353,0.178,1
ETFA,1.8036269484373037e-4,0.31189641636047816,0.862,0.722,1
LARS,1.8152676184959952e-4,0.5527729892236619,0.662,0.45,1
TRAPPC5,1.8226524124802273e-4,0.3229116239420409,0.746,0.533,1
CACTIN,1.8262386403752518e-4,0.48584309496807265,0.466,0.256,1
GPX4,1.833306858580305e-4,0.2784087389569696,0.959,0.85,1
DCAF12,1.840298334498166e-4,0.4738830968821448,0.697,0.467,1
PUS1,1.84441538527961e-4,0.4396055259959886,0.567,0.344,1
DSN1,1.8519268092221652e-4,0.5288834715748842,0.377,0.194,1
TBC1D22B,1.8524607124842062e-4,0.32346165014686834,0.423,0.217,1
NECAB3,1.8537460405246503e-4,0.35347122430592637,0.515,0.294,1
ATG10,1.8594703190272796e-4,0.44970374579621564,0.412,0.217,1
DMTN,1.8597945696039692e-4,0.3072703401355984,0.464,0.244,1
TAF6L,1.860964922168919e-4,0.6300349319275345,0.237,0.094,1
C1orf112,1.8675681216770356e-4,0.647486100722336,0.285,0.128,1
SLC5A6,1.8714130452594723e-4,0.6682178880705516,0.416,0.228,1
PSMD6,1.8780673445020654e-4,0.5694808669957465,0.551,0.339,1
PIK3R2,1.8825506148982977e-4,0.34369800251499694,0.526,0.3,1
TPST2,1.8861896404431464e-4,0.5470075982796023,0.392,0.206,1
C5orf22,1.89592796771986e-4,0.6443517220526378,0.313,0.15,1
NOTCH3,1.897419029160551e-4,0.9094421289866224,0.278,0.128,1
DOCK9,1.915367428178487e-4,0.4710680276341982,0.487,0.267,1
EED,1.9250452094002736e-4,0.5279284355958199,0.462,0.267,1
TRMT2B,1.9269109524725812e-4,0.5594793504353681,0.404,0.206,1
UBE2O,1.9335790554239903e-4,0.4319679716172311,0.447,0.239,1
PPIF,1.934036108087833e-4,0.4639401060076906,0.662,0.45,1
SLC7A5,1.94352786154052e-4,0.8117616940226255,0.299,0.144,1
HIF1AN,1.96372417294658e-4,0.4858529641099314,0.505,0.3,1
KIF7,1.9640834034650412e-4,0.6459994040407586,0.285,0.128,1
TFAM,1.9743669225894396e-4,0.5619891991350472,0.268,0.117,1
CLHC1,1.982012100018374e-4,0.5822663887314676,0.291,0.133,1
ZNF354B,1.9865099905936885e-4,0.6507518196810589,0.268,0.117,1
SEPTIN2,1.989406445216311e-4,0.35956788610440454,0.594,0.378,1
NRXN3,1.9989265460484875e-4,1.4048588231834622,0.136,0.033,1
SLC25A16,2.0091127863902788e-4,0.34406327503254613,0.707,0.456,1
HES5,2.0103394938746294e-4,0.8085692072060837,0.212,0.083,1
ZNF800,2.0166348037481174e-4,0.42693129337893626,0.619,0.383,1
CEP152,2.0166745092648985e-4,0.40361058659402405,0.289,0.128,1
AVL9,2.023719206461154e-4,0.3106173561507557,0.837,0.672,1
MCFD2,2.0243000472102514e-4,0.7579098674784557,0.28,0.128,1
NUP42,2.0294940257911342e-4,0.5042992342914945,0.491,0.272,1
LRCH1,2.040626874660875e-4,0.5272100421057206,0.505,0.3,1
SLC25A4,2.042286145834997e-4,0.4917229305574091,0.449,0.239,1
PSMD5,2.0451939171156725e-4,0.7635428924831853,0.241,0.1,1
PIH1D1,2.0457829578311091e-4,0.4507589106495965,0.482,0.267,1
ZFAND1,2.051091168845769e-4,0.34013601336639304,0.608,0.367,1
SH3PXD2A,2.0605689918717286e-4,0.28259394706287677,0.891,0.75,1
GLG1,2.067130184109155e-4,0.3487985272884728,0.435,0.222,1
TBL2,2.069128316200661e-4,0.4313140290508676,0.48,0.267,1
KIAA0753,2.0699244517851715e-4,0.5060952766584992,0.367,0.189,1
ADCK5,2.0716263520375162e-4,0.41334530601037134,0.515,0.289,1
TRAF3IP1,2.0724598376914652e-4,0.4846874168132329,0.452,0.239,1
SAP30L,2.086242787093674e-4,0.34744779774485596,0.579,0.361,1
METTL8,2.088517129339425e-4,0.7252833978355016,0.216,0.083,1
APOO,2.0931079957973238e-4,0.7875885314952269,0.173,0.056,1
SLC25A38,2.1002318543899098e-4,0.3596897052197937,0.668,0.411,1
DAAM1,2.1014238039940986e-4,0.35137500822329004,0.476,0.267,1
IFITM2,2.1015719417182116e-4,0.8895869871303475,0.266,0.122,1
CHCHD1,2.1056093813254744e-4,0.48710833137221377,0.802,0.6,1
COG1,2.12074863238098e-4,0.379940384156629,0.462,0.256,1
ESRP1,2.1222170217053795e-4,0.2740964138510189,0.913,0.778,1
FAM83D,2.1261569241855303e-4,0.897146952426279,0.165,0.05,1
EXTL2,2.1479394134006833e-4,0.5911154617227479,0.252,0.106,1
RIOX2,2.1509422147402088e-4,0.42697790601133,0.489,0.267,1
EIF1,2.1559299057787444e-4,0.5120435180297465,0.375,0.194,1
GAS2L3,2.1748197786868707e-4,0.9158191257994508,0.258,0.117,1
ACBD5,2.1809909859063075e-4,0.3944485914401844,0.713,0.5,1
ATG101,2.192759124362077e-4,0.4242784592514004,0.489,0.278,1
INSIG2,2.1956638602480205e-4,0.5722591268211106,0.379,0.206,1
TOP2B,2.197443267811837e-4,0.42815874048754893,0.575,0.35,1
NIT2,2.1998686702721462e-4,0.423031319346417,0.482,0.278,1
ZBTB25,2.206062260412982e-4,0.46613059614104557,0.381,0.194,1
ZNF248,2.2064269814789096e-4,0.4462759938506604,0.414,0.217,1
ZNF850,2.2126034048880786e-4,1.278950124166859,0.144,0.039,1
CUL7,2.2164445667266933e-4,0.764127277676333,0.311,0.15,1
QTRT2,2.223941900766048e-4,0.447483627950215,0.384,0.194,1
SVIL,2.2287090058194502e-4,0.46990031051873243,0.594,0.367,1
KCTD17,2.2289288384734124e-4,0.56983993425807,0.445,0.25,1
BZW1,2.2509785074051856e-4,0.46098297011022477,0.6,0.378,1
MAPK1IP1L,2.2573625162328352e-4,0.5619651130194798,0.357,0.178,1
TTI1,2.2642357187019734e-4,0.5879362969201194,0.447,0.256,1
AMMECR1,2.2643839513140058e-4,0.7309804928564438,0.254,0.111,1
PHETA2,2.269416400879126e-4,0.42465467570341375,0.384,0.194,1
INTU,2.2766993878086533e-4,0.5861097357552194,0.258,0.111,1
IFT52,2.2808077587359296e-4,0.5714647686580796,0.252,0.106,1
LMBR1,2.287248129839133e-4,0.4087142088345225,0.466,0.261,1
BRD8,2.2890342461290007e-4,0.42844442665911425,0.635,0.411,1
GTF2F1,2.293073377620182e-4,0.4738991820704268,0.445,0.25,1
ERCC8,2.2935756707245355e-4,0.691895858264512,0.214,0.083,1
LRRC61,2.2987423055021428e-4,0.4096772266780522,0.344,0.167,1
IER5L,2.301456732305285e-4,0.4653892396448702,0.4,0.211,1
MANF,2.3073518475476098e-4,0.36484669091831445,0.759,0.544,1
STK25,2.311087050215788e-4,0.2635999527310072,0.724,0.467,1
DYNLT3,2.3162437503761372e-4,0.7313541076804742,0.278,0.128,1
LENG9,2.3186169106113243e-4,0.7917810382216932,0.268,0.122,1
SEMA4C,2.3194849776342113e-4,0.37991060670823695,0.464,0.267,1
SLC41A3,2.332377363346636e-4,1.0643118532112683,0.192,0.072,1
TADA2A,2.3440567393105e-4,0.5171625025096691,0.423,0.228,1
TDG,2.3465119130822068e-4,0.611084789978384,0.241,0.1,1
SUGP1,2.3479943179325558e-4,0.6476592548368558,0.301,0.144,1
LSM14B,2.349560556777169e-4,0.4809803179315256,0.555,0.333,1
NDUFA13,2.349560556777169e-4,0.47884420780118897,0.553,0.339,1
SLC35E3,2.3590510802880832e-4,0.4610952107421027,0.297,0.139,1
ZNF708,2.3647336751554603e-4,0.40214060352974146,0.406,0.217,1
PCBP2,2.364805424685961e-4,0.39536654349795586,0.396,0.206,1
NOM1,2.3871672599786535e-4,0.4040496882579321,0.429,0.228,1
CCDC85B,2.4023943631268526e-4,0.5466237513339379,0.629,0.417,1
COX10,2.4050620663515024e-4,0.43294829425582526,0.518,0.306,1
WDR6,2.4071347727202568e-4,0.3555902585334029,0.757,0.533,1
PPIB,2.4208681231489994e-4,0.3135107620298898,0.878,0.656,1
C16orf95,2.4226689567869879e-4,1.0888023119763357,0.136,0.033,1
AKR1C3,2.4253210815510827e-4,0.5217070862846471,0.375,0.194,1
ALPK3,2.4263031821922652e-4,1.4990549617671207,0.142,0.039,1
PSMA2,2.4345837391110745e-4,0.7367874689691531,0.4,0.233,1
HAX1,2.446192963135122e-4,0.414234403831249,0.491,0.283,1
NDUFA10,2.467132345055329e-4,0.2815971289052971,0.843,0.628,1
CNNM3,2.4688513059309213e-4,0.40590294532034077,0.586,0.344,1
TAF9,2.471251441401739e-4,0.49853631896135253,0.266,0.117,1
YEATS2,2.4747184177481937e-4,0.5070044355668597,0.365,0.189,1
FTO,2.4939915073032663e-4,0.4368305170172353,0.256,0.106,1
AK6,2.4974980931922856e-4,0.48651773977743895,0.262,0.111,1
MTURN,2.4982701845538587e-4,0.5706061607061703,0.367,0.194,1
TIMM9,2.5008005665670365e-4,0.4865522217983389,0.334,0.156,1
EPS8L1,2.50206064967018e-4,0.46780865000498084,0.67,0.428,1
ASF1A,2.507125462017397e-4,0.3391545676910108,0.375,0.189,1
ANAPC13,2.512308396905013e-4,0.4030442656703903,0.464,0.25,1
IFT43,2.517349963157298e-4,0.34174373528581303,0.553,0.311,1
PRDX1,2.5181516433592954e-4,0.3612928725693293,0.598,0.356,1
NMD3,2.5245780366812764e-4,0.4076780330528712,0.503,0.294,1
IFT57,2.547268951868986e-4,0.4369001531623807,0.551,0.328,1
BDP1,2.54796754074328e-4,0.5904378153512365,0.581,0.383,1
ZDHHC20,2.556034914758287e-4,0.3166541773249354,0.816,0.656,1
BDH2,2.5603415068012846e-4,0.5472015181552274,0.332,0.167,1
ANGEL1,2.562312420357067e-4,0.3676957624774161,0.596,0.356,1
PIWIL4,2.571039353077813e-4,0.6978354846709363,0.196,0.072,1
ACTR3B,2.57338917025729e-4,1.0538709038231202,0.186,0.067,1
CCDC66,2.5828229750174365e-4,0.5289840910158954,0.336,0.167,1
ADGRG6,2.587636259801873e-4,0.5400972241214861,0.326,0.161,1
RBBP8,2.598179328796795e-4,1.1641330486537815,0.169,0.056,1
IKZF2,2.5996098572226656e-4,0.7273364502454114,0.181,0.061,1
OCRL,2.6006702235243555e-4,0.38939767165879113,0.68,0.456,1
CTSH,2.603328697175404e-4,0.34246197176108994,0.563,0.35,1
MRAP2,2.60355286076088e-4,0.6322280539665637,0.297,0.139,1
TIPIN,2.605617954247352e-4,1.326139810527248,0.134,0.033,1
LSM14A,2.613028432762834e-4,0.35654570178140244,0.384,0.194,1
FAM120B,2.6152182986813343e-4,0.4197445449487147,0.489,0.278,1
ATXN3,2.6227725874112797e-4,0.3175318699697049,0.559,0.333,1
NDUFAF5,2.630229088179984e-4,0.3905505066740851,0.384,0.2,1
CPSF6,2.6320899231260667e-4,0.39598019183118294,0.623,0.389,1
CTNNBIP1,2.63842665194213e-4,0.47042448965388817,0.604,0.389,1
PRLR,2.641006639181229e-4,0.5638363765251755,0.332,0.167,1
COQ9,2.660327556745288e-4,0.3870588165236414,0.784,0.589,1
LANCL2,2.682604326401981e-4,0.410540401437153,0.435,0.233,1
TNPO1,2.686197705896605e-4,0.4902689425430613,0.384,0.2,1
FITM2,2.687043882565135e-4,0.8351656751052667,0.204,0.078,1
SDR16C5,2.6878516916319106e-4,0.4422815807830155,0.456,0.25,1
TMEM161B,2.693602465518229e-4,0.5037872920520436,0.495,0.294,1
RALGAPA2,2.6986093169091097e-4,0.4271850461903292,0.637,0.422,1
HMGCS1,2.6989051696540305e-4,0.4858093440774959,0.532,0.317,1
PLBD1,2.7000945757781557e-4,0.4535473553054379,0.559,0.339,1
FRG1,2.7087192239861414e-4,0.4207491229824918,0.313,0.144,1
UPF3A,2.7120495294506085e-4,0.502944898788348,0.524,0.317,1
PCDHB14,2.716174731172737e-4,0.9060251635215146,0.177,0.061,1
EIF2B2,2.7397786748358655e-4,0.36015268642404963,0.363,0.183,1
FZD4,2.7490047084612084e-4,1.0298016355807746,0.208,0.083,1
UROS,2.750705771605551e-4,0.46354651927920376,0.46,0.25,1
LONP2,2.781828813804267e-4,0.3297200175482062,0.798,0.628,1
ADAMTSL2,2.7846291844337663e-4,1.175212381002238,0.142,0.039,1
CXCL8,2.787074057418317e-4,1.4685331220863103,0.175,0.061,1
GTF3A,2.7875940320698923e-4,0.43776391166738726,0.431,0.244,1
CDC23,2.803113010294997e-4,0.6820403780375246,0.32,0.161,1
AGK,2.8053277032177225e-4,0.5063197356503606,0.247,0.106,1
SNF8,2.8155046694744966e-4,0.3259612877728053,0.847,0.661,1
PPIP5K1,2.821563092840972e-4,0.46378595615026796,0.48,0.261,1
CDX1,2.837833828443288e-4,0.2350500934769184,0.957,0.822,1
POLR3E,2.837919112028764e-4,0.3593554454679261,0.678,0.45,1
ZMIZ2,2.846503316229098e-4,0.378591511071227,0.821,0.633,1
GRWD1,2.858309720068128e-4,0.552468757378862,0.289,0.133,1
RPGRIP1L,2.8746553097425527e-4,1.0465731373553417,0.184,0.067,1
NECTIN3,2.8752400932814367e-4,0.3519203823167715,0.678,0.456,1
ZC3H7B,2.8816565738224717e-4,0.4178790552488277,0.59,0.35,1
PBDC1,2.8871175033107395e-4,0.511914200667658,0.404,0.222,1
MTMR2,2.905151968887275e-4,0.45214769698636026,0.408,0.228,1
DNTTIP1,2.9121156609670894e-4,0.438837886673472,0.52,0.311,1
PEX1,2.9148631934573614e-4,0.47656851337040596,0.542,0.328,1
KLHL29,2.9195204365051555e-4,0.9268729325937013,0.194,0.072,1
BLMH,2.924551206000188e-4,0.4681510237242681,0.377,0.194,1
SMIM13,2.9278699399608527e-4,0.6091992491830771,0.249,0.106,1
C16orf91,2.928267384081561e-4,0.49546660938534326,0.299,0.144,1
INVS,2.93160123884786e-4,0.5059178097769019,0.425,0.239,1
AGA,2.93253958004841e-4,0.3534029759636015,0.414,0.222,1
INO80,2.9369939489471016e-4,0.3476088165268342,0.544,0.322,1
TYW3,2.940212886865818e-4,0.47856040949323475,0.371,0.194,1
BBS4,2.9421527469041463e-4,0.4543720408764791,0.309,0.15,1
CUEDC2,2.9526255957908204e-4,0.46012809991144776,0.472,0.267,1
C2orf49,2.952645426863548e-4,0.40296030979011266,0.478,0.272,1
IFT172,2.957416739152257e-4,0.49262209898483245,0.34,0.172,1
TMEM106C,2.971991785151475e-4,0.3041063131629361,0.827,0.689,1
MTDH,2.9780855331135875e-4,0.34555660910044894,0.823,0.617,1
MIPOL1,2.981866654087708e-4,0.40932691990301584,0.295,0.139,1
RNF24,2.984792628346723e-4,0.8573302234342166,0.21,0.083,1
COX19,3.003920224400516e-4,0.458160427338782,0.555,0.344,1
DBR1,3.006668749093105e-4,0.3093773539034621,0.394,0.2,1
ZNF502,3.0083881379540747e-4,0.8409630859338941,0.204,0.078,1
MLH3,3.0095808094123493e-4,0.47273297448458806,0.386,0.211,1
PIGP,3.0139447784196497e-4,0.5947845585061944,0.303,0.144,1
CENPL,3.014146263121725e-4,0.8791546113836746,0.219,0.089,1
SUPT7L,3.021747695609519e-4,0.3585066547722514,0.67,0.417,1
SRP68,3.047300137177389e-4,0.29641740355590074,0.557,0.333,1
BPHL,3.0580253871450035e-4,0.5534223808502581,0.32,0.156,1
SF3B2,3.064110459504405e-4,0.3777103166061515,0.524,0.311,1
SRP9,3.0705019867394856e-4,0.3742844301769925,0.802,0.633,1
STK35,3.072291025325124e-4,0.25254965404835517,0.532,0.311,1
CACNB3,3.072773029448316e-4,0.513405432284886,0.511,0.3,1
NSD3,3.089045050002085e-4,0.3885745496891361,0.509,0.294,1
PDIA4,3.100042662649773e-4,0.5848785333225518,0.458,0.272,1
MANSC1,3.10023152876665e-4,0.3858585178825895,0.511,0.294,1
NAA25,3.1125749922023677e-4,0.4322651583565982,0.373,0.189,1
CCDC57,3.117674986412409e-4,0.2548553180173423,0.336,0.161,1
AP1G2,3.1182590542542843e-4,0.3417101131357214,0.845,0.644,1
PFDN5,3.127207195596116e-4,0.4801496927123554,0.518,0.311,1
PIGO,3.131064313992625e-4,0.37445863351549524,0.699,0.489,1
RPRD1A,3.136435199003857e-4,0.3696567774184382,0.633,0.389,1
CDC123,3.139079420896511e-4,0.4593878874900841,0.705,0.511,1
PDCD7,3.1450533842179197e-4,0.49849473475464134,0.334,0.167,1
UBR3,3.1465283973556375e-4,0.38064663383635444,0.474,0.261,1
NRDC,3.148824450563873e-4,0.3660854265835586,0.775,0.572,1
MAZ,3.1547976814683506e-4,0.3907597200019741,0.509,0.294,1
CDC42EP2,3.163217489052545e-4,0.5219984711503751,0.344,0.172,1
BTBD2,3.169323148238282e-4,0.3902774005606539,0.713,0.5,1
CACNA1D,3.191920044276031e-4,0.4926229074463855,0.272,0.122,1
PGP,3.199715531164616e-4,0.3607690237214364,0.625,0.4,1
HOMEZ,3.204986159865995e-4,0.591378538977009,0.282,0.133,1
KDSR,3.226467877651916e-4,0.414042784821112,0.542,0.322,1
TRAPPC13,3.24865289101781e-4,0.45742959751599077,0.431,0.233,1
CCSER2,3.252643409402736e-4,0.49797100997566723,0.48,0.283,1
