p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,delta_pct
8.599495370886347e-23,0.06671386716342775,0.046,0.083,1.5552187378247958e-18,1,BMP3,-0.037000000000000005
9.590075080364207e-23,0.8270639659980099,0.033,0.067,1.7343650782838668e-18,1,SLC9A7,-0.034
1.0736484618369987e-22,0.5399984280605699,0.05,0.089,1.941693243232212e-18,1,TDRP,-0.03899999999999999
1.0902521656007516e-22,0.2801417569268909,0.022,0.05,1.9717210414889593e-18,1,GUCA1B,-0.028000000000000004
1.093352007720033e-22,0.7807728379433252,0.097,0.153,1.9773271059616797e-18,1,FAM50B,-0.055999999999999994
1.0936220094282128e-22,0.8637082573806802,0.042,0.079,1.977815404050923e-18,1,CECR2,-0.037
1.121043493907202e-22,0.7178800790923301,0.046,0.085,2.027407158731175e-18,1,TLR1,-0.03900000000000001
1.1242251947225095e-22,0.8952408092025594,0.058,0.101,2.0331612646556583e-18,1,KIF3C,-0.043000000000000003
1.1323165483605553e-22,0.628729086019796,0.062,0.107,2.047794477710064e-18,1,PGBD1,-0.045
1.219157957947876e-22,0.9268652685739429,0.08,0.131,2.2048471669487336e-18,1,KCNJ14,-0.051000000000000004
1.2779255940107243e-22,0.6361939714552518,0.046,0.084,2.311128436768395e-18,1,SPACA6,-0.038000000000000006
1.2824370630786743e-22,0.6656142288737064,0.016,0.041,2.3192874285777824e-18,1,RPA3,-0.025
1.302698407901147e-22,1.04241276256969,0.046,0.085,2.3559300706892244e-18,1,SNX10,-0.03900000000000001
1.4065051924105512e-22,0.5500987369971049,0.038,0.073,2.543664640474482e-18,1,SPART,-0.034999999999999996
1.419595235541157e-22,0.9736431263860972,0.026,0.057,2.5673379834761826e-18,1,RLIM,-0.031000000000000003
1.4309466030767676e-22,0.4457486948557725,0.015,0.039,2.5878669316643342e-18,1,ZNF107,-0.024
1.455525018867437e-22,0.6855627310743224,0.057,0.099,2.6323169966217594e-18,1,IFIT2,-0.042
1.6621958275978366e-22,0.610475207947774,0.069,0.115,3.0060811542106876e-18,1,SCARA5,-0.046
1.7364079776978273e-22,0.8379752980588262,0.014,0.039,3.1402938276665205e-18,1,FKBP7,-0.025
1.7665195247533777e-22,0.8117487543231579,0.027,0.058,3.1947505605164837e-18,1,CEP112,-0.031000000000000003
1.7796721617164785e-22,0.640027543870429,0.043,0.08,3.2185371044642512e-18,1,LOXL1,-0.037000000000000005
1.8848314849088375e-22,0.4328189894415786,0.023,0.051,3.4087177404576327e-18,1,ZNF347,-0.027999999999999997
1.99645731878639e-22,0.8682024966968518,0.075,0.124,3.610593061025186e-18,1,F2R,-0.049
2.0427971213732234e-22,0.8871531591235877,0.021,0.048,3.694398594003474e-18,1,CNTNAP2,-0.027
2.0611029235073564e-22,0.5648723295855955,0.024,0.053,3.727504637163054e-18,1,CHRNA5,-0.028999999999999998
2.0669357163235327e-22,0.6737666295126954,0.06,0.103,3.738053242971109e-18,1,FOXF2,-0.043
2.0934954575984428e-22,0.36022351778001926,0.015,0.039,3.786086535066784e-18,1,SEMA3A,-0.024
2.101914577114298e-22,0.8085622775380891,0.109,0.17,3.801312512711208e-18,1,EMP3,-0.06100000000000001
2.1305816763822067e-22,0.6797766838288712,0.045,0.082,3.853156961737221e-18,1,GPAT2,-0.037000000000000005
2.219710659595959e-22,0.4824070083691572,0.032,0.065,4.014346727879292e-18,1,POU2F2,-0.033
2.315557114956464e-22,0.7784365070677033,0.055,0.096,4.187685042398765e-18,1,FAM126A,-0.041
2.326742335344269e-22,0.5505210911084193,0.039,0.074,4.2079135134701105e-18,1,MT1M,-0.034999999999999996
2.656397851265655e-22,0.729110089764907,0.076,0.124,4.804095514013937e-18,1,PPP1R14A,-0.048
3.19151975945938e-22,0.46263649937267803,0.109,0.167,5.771863484982289e-18,1,MS4A8,-0.05800000000000001
3.2164761442143165e-22,0.7675944851082841,0.045,0.082,5.8169971068115916e-18,1,HAVCR2,-0.037000000000000005
3.278587177627412e-22,0.6547484033804407,0.068,0.114,5.929324910739174e-18,1,CALHM2,-0.046
3.494058738721297e-22,0.5906126935004665,0.018,0.044,6.319005228977466e-18,1,ZNF718,-0.026
3.759926268703901e-22,0.6587948479203483,0.063,0.107,6.7998266569510046e-18,1,NRN1L,-0.044
3.781216954075906e-22,0.4877754289257812,0.061,0.103,6.838330861446276e-18,1,MAGEH1,-0.041999999999999996
4.506319601838921e-22,0.4290318808859195,0.061,0.104,8.149678999925688e-18,1,FAM3B,-0.043
4.594025770761796e-22,0.6053016435156531,0.03,0.062,8.308295606422708e-18,1,RASGRP1,-0.032
5.181028948839613e-22,0.6343354518433264,0.027,0.057,9.369890853976441e-18,1,C4orf36,-0.030000000000000002
5.731509038569778e-22,0.5603585992637239,0.057,0.098,1.0365434096253443e-17,1,GIMAP1,-0.041
5.790000431984133e-22,0.913765054865713,0.046,0.084,1.0471215781243304e-17,1,LEPR,-0.038000000000000006
5.796206209704303e-22,0.7252846219276008,0.048,0.086,1.0482438930250233e-17,1,PROCA1,-0.03799999999999999
6.574663404982004e-22,0.8372515582007729,0.044,0.081,1.1890278767909954e-17,1,CCN3,-0.037000000000000005
7.850251908535089e-22,0.6121399918802277,0.052,0.091,1.419718057658571e-17,1,PRSS53,-0.039
8.095527466339545e-22,0.8774607108178358,0.038,0.073,1.4640761422875066e-17,1,NPTX2,-0.034999999999999996
8.142951881463399e-22,0.6182132488654362,0.063,0.106,1.4726528477626557e-17,1,IGF1,-0.043
8.304940807154215e-22,0.5337883655646811,0.044,0.08,1.50194854497384e-17,1,TNC,-0.036000000000000004
8.827444236387629e-22,0.8271987293655403,0.054,0.094,1.5964432901507026e-17,1,HOMER1,-0.04
8.86752910415827e-22,0.7488354893844167,0.039,0.074,1.603692638487023e-17,1,TIAM2,-0.034999999999999996
9.018581479682742e-22,0.9032758126612126,0.053,0.093,1.631010460600624e-17,1,KYNU,-0.04
9.538684003893283e-22,0.4740759890754016,0.055,0.095,1.7250710021041002e-17,1,PRSS21,-0.04
9.881660228177878e-22,0.6322327823876701,0.061,0.104,1.787098252265969e-17,1,IL4I1,-0.043
1.28194263785702e-21,0.8354852076259325,0.055,0.096,2.3183932605644208e-17,1,LRMP,-0.041
1.3471413610134878e-21,0.9054041341498911,0.036,0.07,2.4363051513928927e-17,1,SLC16A2,-0.03400000000000001
1.3557490926561118e-21,0.8439510263054464,0.043,0.079,2.4518722340685782e-17,1,FRY,-0.036000000000000004
1.38844699502603e-21,0.7792975954855192,0.03,0.061,2.5110063905045755e-17,1,DNAAF4,-0.031
1.4495102515949317e-21,0.8292768323010411,0.041,0.077,2.621439290009434e-17,1,FAAP24,-0.036
1.5875839685536078e-21,0.6291427447134171,0.184,0.272,2.8711456071292e-17,1,DERL3,-0.08800000000000002
1.6119174278918888e-21,0.5025831506740643,0.024,0.053,2.915152668342481e-17,1,ITGA11,-0.028999999999999998
1.728449580771678e-21,0.6917130014353756,0.051,0.09,3.1259010668255796e-17,1,ST3GAL1,-0.039
1.8284548029200185e-21,0.7670102961148599,0.053,0.093,3.3067605110808537e-17,1,HK3,-0.04
1.9296841749223103e-21,0.7434392799422995,0.063,0.106,3.489833830346998e-17,1,ZNF331,-0.043
2.0501619410717236e-21,0.6210950098536872,0.018,0.043,3.707717870428212e-17,1,SGTB,-0.024999999999999998
2.0793608286246177e-21,0.73536676868308,0.056,0.096,3.760524058567621e-17,1,ATP6V1FNB,-0.04
2.0798828704613285e-21,0.6298921876329713,0.017,0.042,3.761468171229313e-17,1,TBXAS1,-0.025
2.1947049861508915e-21,0.5627174578886636,0.05,0.088,3.969123967453887e-17,1,PCDHGA5,-0.03799999999999999
2.2035921002467858e-21,0.5828545386306705,0.056,0.096,3.985196313296312e-17,1,RHOV,-0.04
2.396251676080457e-21,0.4942780325423488,0.034,0.067,4.333621156191507e-17,1,NPSR1,-0.033
2.3985721411722326e-21,0.6027439116560336,0.041,0.076,4.337817717309983e-17,1,NT5M,-0.034999999999999996
2.40567548117477e-21,0.4585939065525442,0.027,0.056,4.3506641077045714e-17,1,DCDC2,-0.029
2.4902136607914425e-21,0.5342024277829203,0.022,0.049,4.503551405541324e-17,1,HACD4,-0.027000000000000003
2.580496519467759e-21,1.075034739246156,0.032,0.063,4.666827955457442e-17,1,THAP5,-0.031
2.6413896733680743e-21,0.9016279671880163,0.035,0.067,4.7769532242861625e-17,1,MTRF1L,-0.032
2.788736264331025e-21,0.8303377292533252,0.048,0.086,5.0434295340426586e-17,1,PALD1,-0.03799999999999999
2.8393236036345374e-21,0.8065381622548713,0.05,0.088,5.134916737173061e-17,1,TLR2,-0.03799999999999999
3.114354122812855e-21,0.8787584877671124,0.027,0.056,5.632309431107048e-17,1,ZNF670,-0.029
3.2268374790201978e-21,0.6674364242173025,0.051,0.089,5.835735580808028e-17,1,PLEKHH2,-0.038
3.2555388005950284e-21,0.8308380063625371,0.044,0.08,5.887641920876108e-17,1,SLC9B2,-0.036000000000000004
3.2673278825055742e-21,0.8076319188180374,0.073,0.12,5.908962475511331e-17,1,IRF5,-0.047
3.460309459602422e-21,0.8220515100992349,0.043,0.079,6.25796965769098e-17,1,FKBPL,-0.036000000000000004
3.499076121236362e-21,0.6571677080435436,0.055,0.095,6.328079165255961e-17,1,KLRK1,-0.04
3.531532019738612e-21,0.7863917943612209,0.025,0.053,6.38677565769728e-17,1,CLCN4,-0.027999999999999997
3.538617273962843e-21,0.9422128906812717,0.048,0.085,6.399589339961802e-17,1,ZNF2,-0.037000000000000005
3.813932369250456e-21,0.7174730559756883,0.049,0.087,6.897496689789449e-17,1,RFX2,-0.03799999999999999
3.8585694961850405e-21,0.7390865035286387,0.125,0.19,6.978222933850646e-17,1,TMEM240,-0.065
3.875108411290233e-21,0.7103770719831037,0.059,0.1,7.008133561818386e-17,1,PDGFB,-0.04100000000000001
4.0145805490598955e-21,0.3983019574055091,0.047,0.084,7.260368922974821e-17,1,WNT2B,-0.037000000000000005
4.0878450240915574e-21,0.7751566921780007,0.023,0.051,7.392867726069582e-17,1,ZNF501,-0.027999999999999997
4.5489438258044865e-21,0.5072609486499147,0.023,0.05,8.226764908967413e-17,1,FGD1,-0.027000000000000003
4.573171822022265e-21,0.385370576083099,0.026,0.054,8.270581240127266e-17,1,GBP5,-0.028
4.582914865436382e-21,0.8738739432911407,0.065,0.109,8.288201534141696e-17,1,GNG2,-0.044
4.6666519014107e-21,0.708952017540998,0.049,0.086,8.439639963701252e-17,1,TBX10,-0.03699999999999999
4.741400059174414e-21,0.8044391013688768,0.02,0.047,8.574822007016928e-17,1,MXRA5,-0.027
4.8158713735832e-21,0.06697788480460698,0.006,0.025,8.709503379125217e-17,1,TYW1B,-0.019000000000000003
5.0603513128416904e-21,0.8541494241293897,0.061,0.103,9.151645349274197e-17,1,CARD9,-0.041999999999999996
5.489809963848946e-21,0.6207796564253212,0.082,0.13,9.928321319620819e-17,1,NLGN2,-0.048
6.0579267448684e-21,0.6075885924150048,0.039,0.072,1.0955760518094502e-16,1,ZBTB46,-0.032999999999999995
6.066900094061928e-21,0.4484894730168856,0.024,0.052,1.0971988820110996e-16,1,HCST,-0.027999999999999997
6.1235962274872785e-21,0.6492479661419059,0.033,0.065,1.1074523777410743e-16,1,TMEM154,-0.032
6.374070016236888e-21,1.0667579371526332,0.058,0.099,1.1527505624364412e-16,1,FPR3,-0.041
6.3845481351076004e-21,0.8359994372982245,0.047,0.084,1.1546455302342095e-16,1,MARK1,-0.037000000000000005
6.600613979212751e-21,0.8640748100673608,0.037,0.07,1.193721038140626e-16,1,XKR9,-0.03300000000000001
7.35022299949779e-21,0.5208977794456615,0.026,0.055,1.3292878294591753e-16,1,QRICH2,-0.029
7.607056760935378e-21,0.6669227103148794,0.032,0.063,1.375736215215163e-16,1,FERMT2,-0.031
8.192596486720347e-21,0.7665523540790407,0.029,0.058,1.4816310746233747e-16,1,ZNF396,-0.029
8.200017350957087e-21,0.7548826323018464,0.106,0.164,1.482973137920589e-16,1,DTNA,-0.05800000000000001
8.57443306746081e-21,0.7145381076115016,0.054,0.093,1.5506862202502875e-16,1,FZD8,-0.039
9.05954901908473e-21,0.7277046971532366,0.053,0.092,1.6384194401014733e-16,1,UCN,-0.039
9.067852961516902e-21,0.7696287579653331,0.051,0.09,1.6399212080903318e-16,1,HIVEP3,-0.039
9.941235494911899e-21,0.46019507559741823,0.017,0.041,1.797872439254817e-16,1,ZNF875,-0.024
1.019240537817001e-20,0.7877139817521053,0.095,0.148,1.8432965126420464e-16,1,EVA1B,-0.05299999999999999
1.051459197936351e-20,0.8824082469151262,0.068,0.112,1.9015639594678908e-16,1,INHBA,-0.044
1.2503274616690518e-20,1.0212399148899827,0.054,0.093,2.2612172144284804e-16,1,C5,-0.039
1.3398222488843403e-20,0.9512052903763384,0.042,0.077,2.4230685371073293e-16,1,ZNF658,-0.034999999999999996
1.3399716124715601e-20,0.6466723398305241,0.05,0.088,2.4233386611548164e-16,1,MAP3K12,-0.03799999999999999
1.375314803518687e-20,0.602613038920992,0.076,0.122,2.4872568221635455e-16,1,HAPLN3,-0.046
1.468799194217421e-20,0.7931670981245804,0.046,0.082,2.656323342742206e-16,1,AHCTF1,-0.036000000000000004
1.5097753761118013e-20,0.9730695254116895,0.035,0.067,2.7304287676981927e-16,1,ADH4,-0.032
1.5352170624824685e-20,0.484114415513496,0.038,0.071,2.776440057499544e-16,1,F13A1,-0.032999999999999995
1.589969490331702e-20,0.48659092741493204,0.03,0.059,2.875459823264883e-16,1,MX2,-0.028999999999999998
1.6518064711502984e-20,0.8872048800163594,0.036,0.069,2.987292003075315e-16,1,SVIP,-0.03300000000000001
1.7419657369338923e-20,0.8885362397211412,0.07,0.115,3.1503450352449444e-16,1,MFAP3L,-0.045
1.8237149594601128e-20,0.9678083188575879,0.063,0.106,3.298188504183614e-16,1,AGBL4,-0.043
2.032390460814868e-20,0.22669663563383957,0.052,0.088,3.6755781483836886e-16,1,CA7,-0.036
2.1057116128809083e-20,0.7617295626531395,0.037,0.07,3.8081794518951226e-16,1,GSDMA,-0.03300000000000001
2.1173048411332644e-20,0.026345910706103676,0.165,0.234,3.8291458051895087e-16,1,IGFBP5,-0.069
2.1320719002492566e-20,0.5477623207151456,0.025,0.053,3.855852031600781e-16,1,COL13A1,-0.027999999999999997
2.2183323287331153e-20,0.8987742215271626,0.044,0.08,4.011854016513839e-16,1,CPA3,-0.036000000000000004
2.22757301061681e-20,0.7574882889946286,0.03,0.059,4.028565789700501e-16,1,SIGLEC10,-0.028999999999999998
2.2713544815574473e-20,0.7641698695153916,0.059,0.099,4.1077445798966436e-16,1,PTGES,-0.04000000000000001
2.500708013984115e-20,0.9218176806082559,0.049,0.087,4.522530443290272e-16,1,C12orf76,-0.03799999999999999
2.5724147380384453e-20,0.3274485085033261,0.424,0.614,4.652212053742528e-16,1,COL1A1,-0.19
2.663903998714672e-20,0.9496268331601692,0.043,0.077,4.817670381675484e-16,1,MSR1,-0.034
2.8309777768601395e-20,0.7062658059344458,0.052,0.09,5.119823309451562e-16,1,LMO2,-0.038
2.872772070388503e-20,0.7545445362784218,0.081,0.128,5.195408289297607e-16,1,FZD4,-0.047
2.897854254147201e-20,1.1045725397240225,0.036,0.068,5.240769418625213e-16,1,PAX9,-0.03200000000000001
2.9515840909005396e-20,0.8245555634897133,0.073,0.118,5.337939828393626e-16,1,PELI3,-0.045
3.0953462936155996e-20,0.7015338257769144,0.063,0.105,5.597933772003812e-16,1,ADAMTS17,-0.041999999999999996
3.146308394543022e-20,0.7412476002540491,0.043,0.078,5.690098731531055e-16,1,TMPRSS5,-0.035
3.1681786808503117e-20,0.9086885434722953,0.022,0.048,5.729651144317789e-16,1,GEMIN2,-0.026000000000000002
3.1823039006925514e-20,0.9886218337793948,0.078,0.126,5.755196604402479e-16,1,SLC16A7,-0.048
3.240876027765261e-20,0.1340973232837499,0.055,0.093,5.861124296213475e-16,1,MEIS1,-0.038
3.318202321410456e-20,0.921727793772873,0.063,0.105,6.00096889827081e-16,1,NPHP1,-0.041999999999999996
3.67099027751775e-20,0.7314537929714966,0.031,0.061,6.638985916890852e-16,1,TIGD4,-0.03
4.0099861403047316e-20,0.604258231969828,0.032,0.063,7.252059934741107e-16,1,NLRC3,-0.031
4.073748785346114e-20,0.1845307775268621,0.009,0.028,7.367374678298447e-16,1,TUBA1A,-0.019000000000000003
4.383647709544864e-20,0.6871453937821701,0.058,0.098,7.927826882711887e-16,1,NKG7,-0.04
4.480059191369611e-20,0.27567256324207445,0.012,0.033,8.102187047591942e-16,1,ZNF543,-0.021
4.656177751270765e-20,0.6980432885114602,0.018,0.042,8.420697463173178e-16,1,EXOC3L2,-0.024000000000000004
4.7388818497794973e-20,0.9923745623873019,0.028,0.056,8.570267825326221e-16,1,SPESP1,-0.028
5.488810645490781e-20,0.4948124584148393,0.216,0.308,9.926514052370077e-16,1,ADAMDEC1,-0.092
5.614893379071554e-20,0.4777616673139615,0.014,0.037,1.0154534676050904e-15,1,TEX11,-0.023
5.730798280458057e-20,0.7722403875219315,0.027,0.056,1.0364148690208397e-15,1,OAZ3,-0.029
5.829925959408468e-20,0.8771865568886463,0.042,0.076,1.0543421097590214e-15,1,RUNDC3B,-0.033999999999999996
5.935673170467287e-20,0.6471104205990721,0.032,0.061,1.073466492879009e-15,1,RIBC1,-0.028999999999999998
6.10139383610748e-20,0.9651717400012358,0.047,0.083,1.103437075260038e-15,1,CLEC7A,-0.036000000000000004
6.270342252262141e-20,0.6027220400729059,0.04,0.073,1.1339913963216083e-15,1,SIGLEC1,-0.032999999999999995
6.697759485759065e-20,0.4066432218094014,0.019,0.043,1.2112898029995269e-15,1,VSIG4,-0.023999999999999997
6.702996629020916e-20,0.5455679018442132,0.018,0.042,1.2122369403584327e-15,1,TM6SF1,-0.024000000000000004
6.931941767530396e-20,0.5616497890502656,0.038,0.07,1.2536416686578722e-15,1,TTC7B,-0.03200000000000001
7.152676568771002e-20,0.7049136112228047,0.043,0.077,1.2935615574622356e-15,1,RUSC2,-0.034
7.494047476655276e-20,0.4516416400289329,0.046,0.08,1.3552984861531068e-15,1,ADCY5,-0.034
7.722681681110558e-20,0.1508871850117517,0.012,0.033,1.3966469820288444e-15,1,ARMH1,-0.021
7.77179678549067e-20,1.4067635861757184,0.271,0.261,1.4055294486559876e-15,1,USP17L15,0.010000000000000009
8.37496418198576e-20,1.1042618675556284,0.041,0.074,1.5146122723121246e-15,1,BICC1,-0.032999999999999995
8.544375738735478e-20,0.7306820021733333,0.039,0.072,1.5452503523503112e-15,1,TCEAL3,-0.032999999999999995
9.432442430372091e-20,0.15899701395209354,0.298,0.408,1.7058572135327927e-15,1,ITLN1,-0.10999999999999999
1.0102621618751764e-19,0.7325049693213219,0.046,0.081,1.8270591197512567e-15,1,SYTL3,-0.035
1.0135220602759926e-19,0.6353788468980963,0.061,0.101,1.8329546460091325e-15,1,ITGB3,-0.04000000000000001
1.0253877244243328e-19,0.8274124422337548,0.023,0.05,1.8544136996214057e-15,1,ZNF720,-0.027000000000000003
1.0573789083659863e-19,0.8612792554218975,0.039,0.072,1.9122697557798863e-15,1,CD83,-0.032999999999999995
1.1607400826685768e-19,0.8329577407816393,0.062,0.103,2.099198439506121e-15,1,APOL3,-0.040999999999999995
1.182733267188275e-19,0.6054155704999657,0.022,0.048,2.1389731137099954e-15,1,SV2C,-0.026000000000000002
1.1941217322299705e-19,0.44063109399533484,0.006,0.024,2.1595691527379018e-15,1,ESYT3,-0.018000000000000002
1.228378591202661e-19,0.6998732475402587,0.04,0.073,2.2215226821900125e-15,1,SH3RF3,-0.032999999999999995
1.3330908052255494e-19,0.21482718679591706,0.016,0.039,2.410894721250406e-15,1,CYP2C9,-0.023
1.3442486260632625e-19,0.511205933842771,0.036,0.067,2.4310736402354103e-15,1,SPN,-0.031000000000000007
1.5249000040108895e-19,0.32589309000943967,0.023,0.048,2.7577816572536937e-15,1,SLC15A1,-0.025
1.6375253225412384e-19,0.8383360322138089,0.031,0.06,2.9614645458158295e-15,1,SPACA9,-0.028999999999999998
1.7149859457198659e-19,0.7474884103872066,0.037,0.069,3.1015520828343773e-15,1,FABP3,-0.03200000000000001
1.8075562725623144e-19,0.7642328150782811,0.041,0.073,3.2689655189289454e-15,1,ASPHD2,-0.031999999999999994
1.8530786455113144e-19,0.6994923436725058,0.05,0.086,3.351292730407212e-15,1,CD84,-0.03599999999999999
1.877503018878275e-19,0.7450400369323447,0.048,0.083,3.3954642096413604e-15,1,AKAP6,-0.035
1.8926655176709566e-19,0.7863577178724315,0.077,0.123,3.422885588707925e-15,1,C19orf73,-0.046
1.914426011998432e-19,0.7333192246194451,0.037,0.069,3.4622394426991642e-15,1,DDR2,-0.03200000000000001
1.925828029128098e-19,0.7596380302490764,0.068,0.11,3.482859990678165e-15,1,DYNC2H1,-0.041999999999999996
1.9599070234640408e-19,0.8434321222780756,0.036,0.067,3.544491851934718e-15,1,KLHL35,-0.031000000000000007
2.0182151420155895e-19,0.9631349677750161,0.055,0.093,3.649942084335194e-15,1,ACTRT3,-0.038
2.194130369751084e-19,0.8327924649305687,0.013,0.035,3.9680847736948355e-15,1,LSM3,-0.022000000000000006
2.2354531979835e-19,1.0494145311270024,0.08,0.127,4.042817108553159e-15,1,FLT1,-0.047
2.432975137923691e-19,0.6647249219076801,0.039,0.072,4.400035536934995e-15,1,NUDT17,-0.032999999999999995
2.4905842211150236e-19,0.6030493595112933,0.049,0.085,4.50422156388652e-15,1,THEMIS,-0.036000000000000004
2.734631431975004e-19,0.5792160334445406,0.047,0.081,4.945580944726795e-15,1,IL2RB,-0.034
3.0485733141615646e-19,0.842269881231454,0.046,0.081,5.51334483866119e-15,1,MCC,-0.035
3.07914416109212e-19,0.5711370296881659,0.07,0.112,5.568632215335099e-15,1,SLAMF1,-0.041999999999999996
3.5279966098027787e-19,0.6958098220726927,0.036,0.067,6.380381868828326e-15,1,SNCAIP,-0.031000000000000007
3.5422241754027675e-19,0.908602052562208,0.059,0.098,6.406112421215905e-15,1,UPK3A,-0.03900000000000001
3.6789961661806994e-19,0.7292951617869474,0.048,0.084,6.653464566537795e-15,1,CEP85L,-0.036000000000000004
3.695945613743645e-19,0.7392330132523908,0.042,0.075,6.6841176424553815e-15,1,RAB3IL1,-0.032999999999999995
3.7958664475737374e-19,0.8278738814390545,0.018,0.042,6.864824470437104e-15,1,WAC,-0.024000000000000004
3.8632135615845862e-19,1.0661480394660159,0.067,0.109,6.986621726125724e-15,1,C1orf216,-0.041999999999999996
4.0663481210742544e-19,0.7077907442648845,0.046,0.08,7.353990576962789e-15,1,CADM1,-0.034
4.975967529179954e-19,0.9870127287160484,0.097,0.149,8.999037276521948e-15,1,ST3GAL3,-0.05199999999999999
